customerID;gender;Partner;PhoneService;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;PaperlessBilling;Churn
1385-TQOZW;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
5914-XRFQB;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
4329-YPDDQ;Male;No;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
4804-NCPET;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
3750-CKVKH;Male;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
5944-UGLLK;Male;No;No;DSL;No;No;Yes;Yes;Yes;Yes;No;No
8063-GBATB;Female;No;Yes;Fiber optic;No;No;No;No;No;Yes;Yes;Yes
7787-BNTZM;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
2252-ISRNH;Male;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Yes;No
9415-TPKRV;Female;Yes;Yes;DSL;No;Yes;No;No;No;No;No;No
5322-TEUJK;Female;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;No;No
4547-KQRTM;Female;No;Yes;Fiber optic;No;Yes;No;No;No;No;Yes;Yes
4877-EVATK;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;Yes
1866-DIOQZ;Female;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;No;No
8375-KVTHK;Male;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Yes;No
2697-NQBPF;Male;No;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Yes;No
3709-OIJEA;Male;No;Yes;Fiber optic;No;Yes;Yes;Yes;No;No;Yes;No
7639-SUPCW;Female;No;Yes;DSL;Yes;No;No;No;No;No;Yes;Yes
1386-ZIKUV;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
0599-XNYDO;Female;Yes;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
6377-WHAOX;Female;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;No
6855-VLGOS;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
8999-XXGNS;Female;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;No
8746-OQQRW;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
3181-MIZBN;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
0471-ARVMX;Female;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Yes;No
7766-CLTIC;Female;No;Yes;DSL;No;No;No;Yes;No;Yes;Yes;No
5650-YLIBA;Male;No;Yes;Fiber optic;No;Yes;No;No;No;No;Yes;No
0825-CPPQH;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
9084-OAYKL;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
6122-LJADA;Male;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
2400-XIWIO;Female;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;No;No
7524-VRLPL;Male;No;Yes;DSL;Yes;No;Yes;Yes;No;Yes;No;No
1069-XAIEM;Female;No;Yes;Fiber optic;No;No;No;No;No;Yes;Yes;Yes
7569-NMZYQ;Female;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
5201-USSQZ;Female;Yes;Yes;Fiber optic;No;No;No;Yes;No;Yes;No;No
2105-PHWON;Female;Yes;Yes;Fiber optic;No;No;Yes;Yes;No;Yes;Yes;No
1494-EJZDW;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
4884-TVUQF;Female;No;Yes;Fiber optic;Yes;No;Yes;Yes;No;Yes;No;No
8003-EWNDZ;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
1897-RCFUM;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
9256-JTBNZ;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
4658-HCOHW;Female;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes
2211-RMNHO;Female;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;No;No
2432-TFSMK;Male;No;Yes;Fiber optic;No;No;Yes;No;Yes;No;Yes;No
3440-JPSCL;Female;No;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Yes;Yes
4929-ROART;Male;No;Yes;DSL;Yes;No;No;No;No;No;No;No
1834-ABKHQ;Female;Yes;Yes;DSL;No;No;Yes;No;No;No;Yes;No
1741-WTPON;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;No;No
3932-IJWDZ;Male;No;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Yes;No
1240-HCBOH;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
3594-KADLU;Male;Yes;No;DSL;Yes;No;No;Yes;No;No;No;No
8065-BVEPF;Male;No;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;No
3796-ENZGF;Male;Yes;Yes;DSL;No;Yes;No;Yes;No;Yes;No;No
1734-ZMNTZ;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
2853-CWQFQ;Male;No;Yes;DSL;No;No;No;Yes;No;Yes;Yes;No
0813-TAXXS;Male;No;Yes;DSL;No;No;Yes;No;Yes;Yes;Yes;No
2519-TWKFS;Male;Yes;Yes;DSL;No;No;No;Yes;No;No;Yes;No
2889-FPWRM;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes
0626-QXNGV;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
6723-CEGQI;Female;No;No;DSL;No;Yes;No;Yes;Yes;No;No;No
6987-XQSJT;Female;No;Yes;Fiber optic;No;Yes;No;No;No;No;Yes;Yes
4732-RRJZC;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
9499-XPZXM;Female;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;No;No
4338-EYCER;Male;Yes;Yes;DSL;No;No;No;No;Yes;No;No;No
3007-FDPEA;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
6350-XFYGW;Male;No;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;No
4290-BSXUX;Male;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;Yes;Yes
8513-OLYGY;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;No;No
0311-QYWSS;Female;No;Yes;DSL;Yes;No;No;No;No;No;Yes;No
8705-DWKTI;Male;No;Yes;Fiber optic;No;No;Yes;No;No;Yes;Yes;No
8755-IWJHN;Male;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Yes;No
0325-XBFAC;Male;No;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;Yes
4480-QQRHC;Female;No;Yes;Fiber optic;No;No;Yes;No;No;No;Yes;No
0929-PECLO;Female;No;Yes;Fiber optic;No;No;Yes;No;No;Yes;Yes;No
3680-CTHUH;Male;No;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
1202-KKGFU;Female;Yes;Yes;DSL;Yes;No;No;Yes;No;No;No;No
6112-KTHFQ;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
1852-XEMDW;Male;No;Yes;DSL;Yes;Yes;Yes;No;No;No;No;No
2462-XIIJB;Male;No;Yes;Fiber optic;No;No;Yes;No;Yes;No;Yes;Yes
4760-XOHVN;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;Yes
1820-DJFPH;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
9426-SXNHE;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
9068-FHQHD;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
1269-FOYWN;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
9470-YFUYI;Male;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;No;Yes;No
7817-BOQPW;Female;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
7402-EYFXX;Male;No;Yes;Fiber optic;No;No;No;No;Yes;Yes;Yes;No
1853-UDXBW;Male;Yes;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
9895-VFOXH;Female;No;No;DSL;No;No;No;No;No;No;No;No
5458-CQJTA;Male;Yes;Yes;DSL;Yes;No;No;Yes;Yes;Yes;Yes;Yes
1230-QAJDW;Male;No;Yes;DSL;No;No;No;Yes;Yes;No;Yes;No
5701-ZIKJE;Male;No;Yes;DSL;No;No;No;Yes;No;No;Yes;No
5219-YIPTK;Female;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;Yes
5032-MIYKT;Female;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
7396-VJUZB;Male;Yes;Yes;DSL;No;No;No;No;No;No;No;No
9717-QEBGU;Male;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
5172-RKOCB;Male;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Yes;No
6509-TSGWN;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
3540-RZJYU;Female;No;Yes;Fiber optic;Yes;No;No;No;Yes;No;No;Yes
3178-CIFOT;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
2091-MJTFX;Female;Yes;No;DSL;No;No;No;Yes;Yes;Yes;No;Yes
4530-NDRKU;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
5985-TBABQ;Female;No;Yes;DSL;Yes;No;No;No;Yes;Yes;No;No
9800-ONTFE;Female;Yes;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
6743-HHQPF;Male;Yes;No;DSL;No;No;No;No;No;No;Yes;No
8455-HIRAQ;Female;No;Yes;DSL;No;No;No;No;No;No;No;No
6616-AALSR;Female;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Yes;No
0883-EIBTI;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;Yes
9415-ZNBSX;Female;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
4018-KJYUY;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
0722-TROQR;Female;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
7571-YXDAD;Female;No;Yes;Fiber optic;No;No;No;No;No;No;No;Yes
3884-UEBXB;Female;Yes;No;DSL;Yes;Yes;No;No;No;No;No;No
8780-RSYYU;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
5537-UXXVS;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
1791-PQHBB;Female;No;Yes;DSL;Yes;No;No;No;No;Yes;Yes;No
8701-DGLVH;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
8741-LQOBK;Female;Yes;No;DSL;Yes;Yes;No;No;No;No;No;No
3393-FMZPV;Female;No;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Yes;Yes
8082-GHXOP;Male;No;Yes;DSL;No;No;No;No;No;No;No;No
6402-ZFPPI;Female;No;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;Yes;Yes
0980-FEXWF;Male;Yes;Yes;DSL;No;No;Yes;No;No;No;No;No
7486-KSRVI;Male;No;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Yes;Yes
3011-WQKSZ;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
8443-WVPSS;Male;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Yes;Yes
3006-XIMLN;Female;No;Yes;Fiber optic;No;No;No;No;Yes;Yes;Yes;Yes
8218-FFJDS;Female;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;Yes;Yes;No
1986-PHGZF;Male;No;Yes;DSL;Yes;Yes;No;No;No;No;Yes;No
9965-YOKZB;Male;No;Yes;Fiber optic;No;No;No;No;No;Yes;Yes;Yes
0504-HHAPI;Female;No;Yes;Fiber optic;No;No;Yes;No;No;Yes;No;Yes
9360-OMDZZ;Male;No;Yes;Fiber optic;No;No;No;No;Yes;Yes;Yes;No
6305-YLBMM;Male;No;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes
0345-XMMUG;Female;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Yes;No
8024-XNAFQ;Female;No;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;Yes;No
3647-GMGDH;Male;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;Yes
2988-GBIVW;Female;Yes;Yes;Fiber optic;Yes;No;No;No;No;Yes;Yes;No
2832-SCUCO;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
7036-ZZKBD;Male;Yes;Yes;DSL;No;No;Yes;Yes;No;Yes;Yes;No
3791-LGQCY;Female;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;Yes
0265-PSUAE;Female;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;No;No
0463-TXOAK;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
0594-UFTUL;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
9509-MPYOD;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
9128-CPXKI;Female;No;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;No;No
0129-KPTWJ;Male;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;No
8166-ZZTFS;Female;Yes;Yes;DSL;No;Yes;Yes;No;Yes;Yes;Yes;Yes
5855-EIBDE;Female;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;No;No
5365-LLFYV;Female;No;Yes;DSL;No;No;No;No;No;No;Yes;No
5956-YHHRX;Male;No;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;No
6008-NAIXK;Male;No;No;DSL;No;Yes;Yes;No;Yes;Yes;Yes;No
2956-GGUCQ;Male;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Yes;Yes
1928-BXYIV;Male;No;Yes;DSL;Yes;Yes;No;No;No;No;No;No
5760-FXFVO;Male;No;Yes;Fiber optic;Yes;Yes;No;No;No;No;Yes;No
6595-COKXZ;Female;No;Yes;DSL;No;No;No;No;No;No;Yes;Yes
0961-ZWLVI;Male;No;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Yes;No
5181-OABFK;Female;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;Yes;No
4007-NHVHI;Female;No;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Yes;No
7816-VGHTO;Female;Yes;No;DSL;No;Yes;Yes;Yes;No;No;No;No
5871-DGTXZ;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
7550-WIQVA;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Yes;No
7544-ZVIKX;Male;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Yes;No
0016-QLJIS;Female;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
7508-DQAKK;Female;No;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
5176-OLSKT;Female;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;No;No
9356-AXGMP;Male;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Yes;No
3556-BVQGL;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
0362-ZBZWJ;Male;No;Yes;Fiber optic;No;No;No;No;No;Yes;Yes;Yes
8979-CAMGB;Male;No;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;No;No
4211-MMAZN;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;Yes
7581-EBBOU;Female;No;Yes;DSL;No;Yes;Yes;Yes;Yes;No;Yes;No
4274-OWWYO;Male;No;Yes;Fiber optic;No;Yes;No;No;No;No;Yes;Yes
5073-RZGBK;Female;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;Yes;No
1541-ETJZO;Male;No;Yes;DSL;No;No;Yes;Yes;No;No;No;Yes
2192-CKRLV;Female;Yes;No;DSL;Yes;Yes;Yes;No;No;Yes;Yes;No
3154-HMWUU;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
6119-SPUDB;Male;No;No;DSL;Yes;No;Yes;Yes;No;No;No;No
6522-OIQSX;Female;Yes;No;DSL;No;Yes;Yes;No;Yes;Yes;Yes;No
7813-ZGGAW;Male;No;Yes;Fiber optic;No;No;Yes;Yes;Yes;No;Yes;No
8748-HFWBO;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
1052-QJIBV;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
1319-YLZJG;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;Yes;No
4106-HADHQ;Male;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;No;Yes
0723-FDLAY;Male;No;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Yes;No
3050-RLLXC;Female;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;No;No
9298-WGMRW;Female;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
2369-UAPKZ;Male;No;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;No;Yes
3088-LHEFH;Female;No;Yes;Fiber optic;Yes;No;No;No;No;No;Yes;No
2778-OCLGR;Male;Yes;No;DSL;Yes;No;No;No;No;Yes;No;Yes
6583-KQJLK;Female;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Yes;No
8544-JNBOX;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
6681-ZSEXG;Male;Yes;Yes;DSL;No;Yes;Yes;No;No;No;No;No
6139-ZZRBQ;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
6116-RFVHN;Female;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;No
0637-KVDLV;Male;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;Yes
8884-FEEWR;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
3125-RAHBV;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
6633-MPWBS;Male;No;Yes;DSL;No;No;No;Yes;No;No;Yes;Yes
0373-AIVNJ;Male;No;No;DSL;Yes;Yes;Yes;No;No;No;No;No
8785-EPNCG;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;Yes
1682-VCOIO;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
5729-KLZAR;Female;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;No;Yes
2072-ZVJJX;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
8849-AYPTR;Male;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;No;No
9518-IMLHK;Male;No;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;Yes;No
1582-RAFML;Male;No;Yes;DSL;No;Yes;No;Yes;No;No;No;Yes
3646-ITDGM;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
8740-CRYFY;Male;No;Yes;Fiber optic;No;No;No;No;Yes;No;Yes;Yes
3569-VLDHH;Male;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;Yes;No
8224-KDLKN;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
7594-LZNWR;Male;No;Yes;Fiber optic;No;No;No;No;No;No;No;No
4001-TSBTV;Female;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Yes;No
2962-XPMCQ;Male;No;Yes;DSL;No;No;No;No;No;No;Yes;Yes
8727-XDPUD;Male;No;No;DSL;No;No;No;No;Yes;No;No;No
1043-UXOVO;Female;No;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
1064-FBXNK;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
3996-ZNWYK;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
2878-DHMIN;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
7762-ONLJY;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
1678-FYZOW;Female;No;Yes;Fiber optic;No;No;No;No;Yes;No;Yes;Yes
5795-BKOYE;Female;Yes;Yes;DSL;No;Yes;Yes;Yes;No;No;No;No
8627-EHGIP;Male;No;No;DSL;No;Yes;Yes;No;Yes;Yes;Yes;Yes
7402-PWYJJ;Female;Yes;Yes;Fiber optic;No;No;No;Yes;No;Yes;Yes;No
5480-TBGPH;Female;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;Yes
0018-NYROU;Female;Yes;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
7501-VTYLJ;Female;No;Yes;DSL;No;Yes;No;No;No;No;No;No
7608-RGIRO;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
0480-BIXDE;Female;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Yes;No
5895-QSXOD;Male;No;Yes;Fiber optic;No;No;No;No;No;No;No;No
9814-AOUDH;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
6175-IRFIT;Male;No;Yes;Fiber optic;No;No;No;No;No;Yes;No;No
8760-ZRHKE;Female;Yes;Yes;DSL;Yes;Yes;No;No;Yes;No;No;No
1622-HSHSF;Female;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
8854-CCVSQ;Male;No;Yes;Fiber optic;No;Yes;No;No;No;No;Yes;Yes
6749-UTDVX;Male;No;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;No
5542-DHSXL;Female;Yes;Yes;DSL;Yes;Yes;No;No;No;No;No;No
9102-OXKFY;Male;No;Yes;DSL;No;No;Yes;No;No;No;No;No
0511-JTEOY;Female;No;Yes;Fiber optic;No;No;No;No;No;No;No;Yes
5216-WASFJ;Female;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Yes;No
7808-DVWEP;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
7067-KSAZT;Female;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Yes;Yes
2284-VFLKH;Male;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Yes;No
0366-NQSHS;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
6532-YLWSI;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;Yes
3807-BPOMJ;Female;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Yes;No
3892-NXAZG;Male;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
4948-WBBKL;Female;No;Yes;Fiber optic;No;No;No;No;No;No;Yes;No
4182-BGSIQ;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
9300-AGZNL;Male;No;Yes;Fiber optic;No;No;No;No;Yes;Yes;Yes;Yes
0988-AADSA;Female;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;No;No
9972-NKTFD;Female;No;Yes;DSL;No;Yes;No;Yes;No;No;No;No
3717-LNXKW;Male;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;No;No;No
5734-EJKXG;Female;No;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
2207-RYYRL;Male;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;No;No
6729-FZWSY;Male;No;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
9695-IDRZR;Female;No;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No
8144-DGHXP;Female;No;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;No;No
7814-LEEVE;Female;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Yes;No
1112-CUNAO;Female;No;Yes;Fiber optic;No;Yes;No;No;No;Yes;No;Yes
5175-AOBHI;Female;No;Yes;DSL;No;No;No;No;No;No;Yes;Yes
